AMP Project ID,Latitude,Longitude,Precision,GeoNameID,Geoname,ADM1 ID,ADM1 Name,ADM2 ID,ADM2 Name,Donor,Recipient,Project Name,Status,Date of Agreement Signed,Date of Planned Completion,Comulative Commitment,Cumulative Disbursement,Type of Assistance,AMP Sector,MDGS1,AidData Sector,AidData Purpose Code,AidData Purpose Name,Has Feasibility Study?,Has Technical Assistance?,AidData Activity Codes,AidData Activity Names
8722612110283,-14.766667,35.65,1,931063,Chikweo,1890,Southern Region,42175,Machinga,Norwegian Agency for Development Cooperation (NORAD),Malawi,Disrict-level Implementation of the Malawi HoH PMTCT Programme,Ongoing,2008,2009,"2,741,764.92","1,829,181.64",Grant,Health,Social Development,,12000,"Health, combination of general, basic, and population policy/reproductive health purposes",0,1,12110.05|12191.02|12191.03|12191.04|12191.07|12220.05|12230.03|12240.03|12240.04|13010.02|13010.03|13020.03|13020.06|13030.03|13040.02|13040.03|13040.05|13081.01|14030.02|15150.02|16010.07|16010.10|21005.01|21081.01|22030.01|23030.04|23050.01,"Medical insurance programs|Laboratories|Specialized clinics and hospitals|Specialized medical equipment and supplies|Mental health care|Infant and child health|Basic health medical equipment and supplies |Monitoring of nutritional status|Provision of nutrients (vitamin A, iodine, iron)|Population/development policies|Institution capacity building, Population policy and reproductive health|Prenatal and postnatal care including delivery|Safe motherhood activities|Information, education and communication (IEC) activities|Information, education and communication|Testing|Treatment, care|Staff education and training, P&R health care services|Water supply and sanitation, low-cost technologies|Community participation and development|Culture and recreation|Social mitigation of HIV/AIDS|Transport and Storage, activity unspecified or does not fit under any other applicable codes|All transport education/training activities|Radio activities|Solar energy|Gas distribution activities"
8722612110283,-14.783333,35.433333,1,927255,Mangamba,1890,Southern Region,42175,Machinga,Norwegian Agency for Development Cooperation (NORAD),Malawi,Disrict-level Implementation of the Malawi HoH PMTCT Programme,Ongoing,2008,2009,"2,741,764.92","1,829,181.64",Grant,Health,Social Development,,12000,"Health, combination of general, basic, and population policy/reproductive health purposes",0,1,12110.05|12191.02|12191.03|12191.04|12191.07|12220.05|12230.03|12240.03|12240.04|13010.02|13010.03|13020.03|13020.06|13030.03|13040.02|13040.03|13040.05|13081.01|14030.02|15150.02|16010.07|16010.10|21005.01|21081.01|22030.01|23030.04|23050.01,"Medical insurance programs|Laboratories|Specialized clinics and hospitals|Specialized medical equipment and supplies|Mental health care|Infant and child health|Basic health medical equipment and supplies |Monitoring of nutritional status|Provision of nutrients (vitamin A, iodine, iron)|Population/development policies|Institution capacity building, Population policy and reproductive health|Prenatal and postnatal care including delivery|Safe motherhood activities|Information, education and communication (IEC) activities|Information, education and communication|Testing|Treatment, care|Staff education and training, P&R health care services|Water supply and sanitation, low-cost technologies|Community participation and development|Culture and recreation|Social mitigation of HIV/AIDS|Transport and Storage, activity unspecified or does not fit under any other applicable codes|All transport education/training activities|Radio activities|Solar energy|Gas distribution activities"
8722612110283,-15.033333,35.45,1,926383,Mlomba,1890,Southern Region,42175,Machinga,Norwegian Agency for Development Cooperation (NORAD),Malawi,Disrict-level Implementation of the Malawi HoH PMTCT Programme,Ongoing,2008,2009,"2,741,764.92","1,829,181.64",Grant,Health,Social Development,,12000,"Health, combination of general, basic, and population policy/reproductive health purposes",0,1,12110.05|12191.02|12191.03|12191.04|12191.07|12220.05|12230.03|12240.03|12240.04|13010.02|13010.03|13020.03|13020.06|13030.03|13040.02|13040.03|13040.05|13081.01|14030.02|15150.02|16010.07|16010.10|21005.01|21081.01|22030.01|23030.04|23050.01,"Medical insurance programs|Laboratories|Specialized clinics and hospitals|Specialized medical equipment and supplies|Mental health care|Infant and child health|Basic health medical equipment and supplies |Monitoring of nutritional status|Provision of nutrients (vitamin A, iodine, iron)|Population/development policies|Institution capacity building, Population policy and reproductive health|Prenatal and postnatal care including delivery|Safe motherhood activities|Information, education and communication (IEC) activities|Information, education and communication|Testing|Treatment, care|Staff education and training, P&R health care services|Water supply and sanitation, low-cost technologies|Community participation and development|Culture and recreation|Social mitigation of HIV/AIDS|Transport and Storage, activity unspecified or does not fit under any other applicable codes|All transport education/training activities|Radio activities|Solar energy|Gas distribution activities"
8722612110283,-14.866667,35.466667,1,927835,Liwonde,1890,Southern Region,42175,Machinga,Norwegian Agency for Development Cooperation (NORAD),Malawi,Disrict-level Implementation of the Malawi HoH PMTCT Programme,Ongoing,2008,2009,"2,741,764.92","1,829,181.64",Grant,Health,Social Development,,12000,"Health, combination of general, basic, and population policy/reproductive health purposes",0,1,12110.05|12191.02|12191.03|12191.04|12191.07|12220.05|12230.03|12240.03|12240.04|13010.02|13010.03|13020.03|13020.06|13030.03|13040.02|13040.03|13040.05|13081.01|14030.02|15150.02|16010.07|16010.10|21005.01|21081.01|22030.01|23030.04|23050.01,"Medical insurance programs|Laboratories|Specialized clinics and hospitals|Specialized medical equipment and supplies|Mental health care|Infant and child health|Basic health medical equipment and supplies |Monitoring of nutritional status|Provision of nutrients (vitamin A, iodine, iron)|Population/development policies|Institution capacity building, Population policy and reproductive health|Prenatal and postnatal care including delivery|Safe motherhood activities|Information, education and communication (IEC) activities|Information, education and communication|Testing|Treatment, care|Staff education and training, P&R health care services|Water supply and sanitation, low-cost technologies|Community participation and development|Culture and recreation|Social mitigation of HIV/AIDS|Transport and Storage, activity unspecified or does not fit under any other applicable codes|All transport education/training activities|Radio activities|Solar energy|Gas distribution activities"
8722612110283,-14.966667,35.45,1,930469,Chisuwi,1890,Southern Region,42175,Machinga,Norwegian Agency for Development Cooperation (NORAD),Malawi,Disrict-level Implementation of the Malawi HoH PMTCT Programme,Ongoing,2008,2009,"2,741,764.92","1,829,181.64",Grant,Health,Social Development,,12000,"Health, combination of general, basic, and population policy/reproductive health purposes",0,1,12110.05|12191.02|12191.03|12191.04|12191.07|12220.05|12230.03|12240.03|12240.04|13010.02|13010.03|13020.03|13020.06|13030.03|13040.02|13040.03|13040.05|13081.01|14030.02|15150.02|16010.07|16010.10|21005.01|21081.01|22030.01|23030.04|23050.01,"Medical insurance programs|Laboratories|Specialized clinics and hospitals|Specialized medical equipment and supplies|Mental health care|Infant and child health|Basic health medical equipment and supplies |Monitoring of nutritional status|Provision of nutrients (vitamin A, iodine, iron)|Population/development policies|Institution capacity building, Population policy and reproductive health|Prenatal and postnatal care including delivery|Safe motherhood activities|Information, education and communication (IEC) activities|Information, education and communication|Testing|Treatment, care|Staff education and training, P&R health care services|Water supply and sanitation, low-cost technologies|Community participation and development|Culture and recreation|Social mitigation of HIV/AIDS|Transport and Storage, activity unspecified or does not fit under any other applicable codes|All transport education/training activities|Radio activities|Solar energy|Gas distribution activities"
8722612110283,-14.945831,35.573667,3,927642,Machinga District,1890,Southern Region,42175,Machinga,Norwegian Agency for Development Cooperation (NORAD),Malawi,Disrict-level Implementation of the Malawi HoH PMTCT Programme,Ongoing,2008,2009,"2,741,764.92","1,829,181.64",Grant,Health,Social Development,,12000,"Health, combination of general, basic, and population policy/reproductive health purposes",0,1,12110.05|12191.02|12191.03|12191.04|12191.07|12220.05|12230.03|12240.03|12240.04|13010.02|13010.03|13020.03|13020.06|13030.03|13040.02|13040.03|13040.05|13081.01|14030.02|15150.02|16010.07|16010.10|21005.01|21081.01|22030.01|23030.04|23050.01,"Medical insurance programs|Laboratories|Specialized clinics and hospitals|Specialized medical equipment and supplies|Mental health care|Infant and child health|Basic health medical equipment and supplies |Monitoring of nutritional status|Provision of nutrients (vitamin A, iodine, iron)|Population/development policies|Institution capacity building, Population policy and reproductive health|Prenatal and postnatal care including delivery|Safe motherhood activities|Information, education and communication (IEC) activities|Information, education and communication|Testing|Treatment, care|Staff education and training, P&R health care services|Water supply and sanitation, low-cost technologies|Community participation and development|Culture and recreation|Social mitigation of HIV/AIDS|Transport and Storage, activity unspecified or does not fit under any other applicable codes|All transport education/training activities|Radio activities|Solar energy|Gas distribution activities"
8722612110284,-13.97652,33.78598,1,7839212,Kamuzu Central Hospital,1888,Central Region,19310,Lilongwe,Norwegian Agency for Development Cooperation (NORAD),Malawi,Improvement of surgical and orthopedic services in malawi,Ongoing,2008,,"748,652.06","809,842.49",Grant,Health,Social Development,,12191,Medical services,0,0,11420.01|12181.01|12191.03|12191.04|12281.01,"Post-secondary education, activity unspecified or does not fit elsewhere in group|All medical education/training activities|Specialized clinics and hospitals|Specialized medical equipment and supplies|All staff training, basic health care services"
8722612110284,-14.019624,33.68407,3,927964,Lilongwe District,1888,Central Region,19310,Lilongwe,Norwegian Agency for Development Cooperation (NORAD),Malawi,Improvement of surgical and orthopedic services in malawi,Ongoing,2008,,"748,652.06","809,842.49",Grant,Health,Social Development,,12191,Medical services,0,0,11420.01|12181.01|12191.03|12191.04|12281.01,"Post-secondary education, activity unspecified or does not fit elsewhere in group|All medical education/training activities|Specialized clinics and hospitals|Specialized medical equipment and supplies|All staff training, basic health care services"
8722612210022,-13.516667,33.066667,1,929122,Kambue,1888,Central Region,19311,Mchinji,European Union (EU),Malawi,Income Generating Public Works,Ongoing,2005,2011,"144,673,173.52","28,261,951.27",Grant,Integrated Rural Development,Sustainable Economic Growth,,43010,Multisector aid,0,1,13040.01|15150.09|16020.05|21020.02|31140.01|31220.02|31281.01|31320.04|43010.01,"Unspecified STD and HIV/AIDS activities or does not fit elsewhere in group|Women's equality organisations and institutions|Employment support programs|Road infrastructure, road vehicles|Agricultural water resources, activity unspecified or does not fit elsewhere in group|Afforestation |All forestry education/training activities|Aquaculture|All unspecified multisector aid activities"
8722612210022,-13.666667,32.916667,1,928055,Langa,1888,Central Region,19311,Mchinji,European Union (EU),Malawi,Income Generating Public Works,Ongoing,2005,2011,"144,673,173.52","28,261,951.27",Grant,Integrated Rural Development,Sustainable Economic Growth,,43010,Multisector aid,0,1,13040.01|15150.09|16020.05|21020.02|31140.01|31220.02|31281.01|31320.04|43010.01,"Unspecified STD and HIV/AIDS activities or does not fit elsewhere in group|Women's equality organisations and institutions|Employment support programs|Road infrastructure, road vehicles|Agricultural water resources, activity unspecified or does not fit elsewhere in group|Afforestation |All forestry education/training activities|Aquaculture|All unspecified multisector aid activities"
8722612210022,-13.7,35.05,2,927493,Makanjila,1890,Southern Region,19325,Mangochi,European Union (EU),Malawi,Income Generating Public Works,Ongoing,2005,2011,"144,673,173.52","28,261,951.27",Grant,Integrated Rural Development,Sustainable Economic Growth,,43010,Multisector aid,0,1,13040.01|15150.09|16020.05|21020.02|31140.01|31220.02|31281.01|31320.04|43010.01,"Unspecified STD and HIV/AIDS activities or does not fit elsewhere in group|Women's equality organisations and institutions|Employment support programs|Road infrastructure, road vehicles|Agricultural water resources, activity unspecified or does not fit elsewhere in group|Afforestation |All forestry education/training activities|Aquaculture|All unspecified multisector aid activities"
8722612210022,-13.616667,33.083333,2,930599,Chipumi,1888,Central Region,19311,Mchinji,European Union (EU),Malawi,Income Generating Public Works,Ongoing,2005,2011,"144,673,173.52","28,261,951.27",Grant,Integrated Rural Development,Sustainable Economic Growth,,43010,Multisector aid,0,1,13040.01|15150.09|16020.05|21020.02|31140.01|31220.02|31281.01|31320.04|43010.01,"Unspecified STD and HIV/AIDS activities or does not fit elsewhere in group|Women's equality organisations and institutions|Employment support programs|Road infrastructure, road vehicles|Agricultural water resources, activity unspecified or does not fit elsewhere in group|Afforestation |All forestry education/training activities|Aquaculture|All unspecified multisector aid activities"
8722612210022,-13.6,33.116667,1,929811,Gandali,1888,Central Region,19311,Mchinji,European Union (EU),Malawi,Income Generating Public Works,Ongoing,2005,2011,"144,673,173.52","28,261,951.27",Grant,Integrated Rural Development,Sustainable Economic Growth,,43010,Multisector aid,0,1,13040.01|15150.09|16020.05|21020.02|31140.01|31220.02|31281.01|31320.04|43010.01,"Unspecified STD and HIV/AIDS activities or does not fit elsewhere in group|Women's equality organisations and institutions|Employment support programs|Road infrastructure, road vehicles|Agricultural water resources, activity unspecified or does not fit elsewhere in group|Afforestation |All forestry education/training activities|Aquaculture|All unspecified multisector aid activities"
8722612210022,-13.583333,33.033333,1,929210,Kalulu,1888,Central Region,19311,Mchinji,European Union (EU),Malawi,Income Generating Public Works,Ongoing,2005,2011,"144,673,173.52","28,261,951.27",Grant,Integrated Rural Development,Sustainable Economic Growth,,43010,Multisector aid,0,1,13040.01|15150.09|16020.05|21020.02|31140.01|31220.02|31281.01|31320.04|43010.01,"Unspecified STD and HIV/AIDS activities or does not fit elsewhere in group|Women's equality organisations and institutions|Employment support programs|Road infrastructure, road vehicles|Agricultural water resources, activity unspecified or does not fit elsewhere in group|Afforestation |All forestry education/training activities|Aquaculture|All unspecified multisector aid activities"
8722612210022,-12.25,34.016667,1,929954,Dwambazi School,1888,Central Region,19312,Nkhotakota,European Union (EU),Malawi,Income Generating Public Works,Ongoing,2005,2011,"144,673,173.52","28,261,951.27",Grant,Integrated Rural Development,Sustainable Economic Growth,,43010,Multisector aid,0,1,13040.01|15150.09|16020.05|21020.02|31140.01|31220.02|31281.01|31320.04|43010.01,"Unspecified STD and HIV/AIDS activities or does not fit elsewhere in group|Women's equality organisations and institutions|Employment support programs|Road infrastructure, road vehicles|Agricultural water resources, activity unspecified or does not fit elsewhere in group|Afforestation |All forestry education/training activities|Aquaculture|All unspecified multisector aid activities"
8722612210022,-12.3,34.033333,2,929389,Kafuzila,1888,Central Region,19312,Nkhotakota,European Union (EU),Malawi,Income Generating Public Works,Ongoing,2005,2011,"144,673,173.52","28,261,951.27",Grant,Integrated Rural Development,Sustainable Economic Growth,,43010,Multisector aid,0,1,13040.01|15150.09|16020.05|21020.02|31140.01|31220.02|31281.01|31320.04|43010.01,"Unspecified STD and HIV/AIDS activities or does not fit elsewhere in group|Women's equality organisations and institutions|Employment support programs|Road infrastructure, road vehicles|Agricultural water resources, activity unspecified or does not fit elsewhere in group|Afforestation |All forestry education/training activities|Aquaculture|All unspecified multisector aid activities"
8722612210022,-12.25,34,1,930917,Chimgonda,1888,Central Region,19312,Nkhotakota,European Union (EU),Malawi,Income Generating Public Works,Ongoing,2005,2011,"144,673,173.52","28,261,951.27",Grant,Integrated Rural Development,Sustainable Economic Growth,,43010,Multisector aid,0,1,13040.01|15150.09|16020.05|21020.02|31140.01|31220.02|31281.01|31320.04|43010.01,"Unspecified STD and HIV/AIDS activities or does not fit elsewhere in group|Women's equality organisations and institutions|Employment support programs|Road infrastructure, road vehicles|Agricultural water resources, activity unspecified or does not fit elsewhere in group|Afforestation |All forestry education/training activities|Aquaculture|All unspecified multisector aid activities"
8722612210022,-12.75,34.216667,1,931920,Aaron,1888,Central Region,19312,Nkhotakota,European Union (EU),Malawi,Income Generating Public Works,Ongoing,2005,2011,"144,673,173.52","28,261,951.27",Grant,Integrated Rural Development,Sustainable Economic Growth,,43010,Multisector aid,0,1,13040.01|15150.09|16020.05|21020.02|31140.01|31220.02|31281.01|31320.04|43010.01,"Unspecified STD and HIV/AIDS activities or does not fit elsewhere in group|Women's equality organisations and institutions|Employment support programs|Road infrastructure, road vehicles|Agricultural water resources, activity unspecified or does not fit elsewhere in group|Afforestation |All forestry education/training activities|Aquaculture|All unspecified multisector aid activities"
8722612210022,-12.4,34.1,2,931836,Banga Stream,1888,Central Region,19312,Nkhotakota,European Union (EU),Malawi,Income Generating Public Works,Ongoing,2005,2011,"144,673,173.52","28,261,951.27",Grant,Integrated Rural Development,Sustainable Economic Growth,,43010,Multisector aid,0,1,13040.01|15150.09|16020.05|21020.02|31140.01|31220.02|31281.01|31320.04|43010.01,"Unspecified STD and HIV/AIDS activities or does not fit elsewhere in group|Women's equality organisations and institutions|Employment support programs|Road infrastructure, road vehicles|Agricultural water resources, activity unspecified or does not fit elsewhere in group|Afforestation |All forestry education/training activities|Aquaculture|All unspecified multisector aid activities"
8722612210022,-12.8,34.25,2,927744,Lunga,1888,Central Region,19312,Nkhotakota,European Union (EU),Malawi,Income Generating Public Works,Ongoing,2005,2011,"144,673,173.52","28,261,951.27",Grant,Integrated Rural Development,Sustainable Economic Growth,,43010,Multisector aid,0,1,13040.01|15150.09|16020.05|21020.02|31140.01|31220.02|31281.01|31320.04|43010.01,"Unspecified STD and HIV/AIDS activities or does not fit elsewhere in group|Women's equality organisations and institutions|Employment support programs|Road infrastructure, road vehicles|Agricultural water resources, activity unspecified or does not fit elsewhere in group|Afforestation |All forestry education/training activities|Aquaculture|All unspecified multisector aid activities"
8722612210022,-12.883333,34.3,2,928795,Kaombe River,1888,Central Region,19312,Nkhotakota,European Union (EU),Malawi,Income Generating Public Works,Ongoing,2005,2011,"144,673,173.52","28,261,951.27",Grant,Integrated Rural Development,Sustainable Economic Growth,,43010,Multisector aid,0,1,13040.01|15150.09|16020.05|21020.02|31140.01|31220.02|31281.01|31320.04|43010.01,"Unspecified STD and HIV/AIDS activities or does not fit elsewhere in group|Women's equality organisations and institutions|Employment support programs|Road infrastructure, road vehicles|Agricultural water resources, activity unspecified or does not fit elsewhere in group|Afforestation |All forestry education/training activities|Aquaculture|All unspecified multisector aid activities"
8722612210022,-13.366667,34.283333,1,931796,Benga,1888,Central Region,19312,Nkhotakota,European Union (EU),Malawi,Income Generating Public Works,Ongoing,2005,2011,"144,673,173.52","28,261,951.27",Grant,Integrated Rural Development,Sustainable Economic Growth,,43010,Multisector aid,0,1,13040.01|15150.09|16020.05|21020.02|31140.01|31220.02|31281.01|31320.04|43010.01,"Unspecified STD and HIV/AIDS activities or does not fit elsewhere in group|Women's equality organisations and institutions|Employment support programs|Road infrastructure, road vehicles|Agricultural water resources, activity unspecified or does not fit elsewhere in group|Afforestation |All forestry education/training activities|Aquaculture|All unspecified multisector aid activities"
8722612210022,-13.433333,33.3,2,931565,Chaima,1888,Central Region,19309,Kasungu,European Union (EU),Malawi,Income Generating Public Works,Ongoing,2005,2011,"144,673,173.52","28,261,951.27",Grant,Integrated Rural Development,Sustainable Economic Growth,,43010,Multisector aid,0,1,13040.01|15150.09|16020.05|21020.02|31140.01|31220.02|31281.01|31320.04|43010.01,"Unspecified STD and HIV/AIDS activities or does not fit elsewhere in group|Women's equality organisations and institutions|Employment support programs|Road infrastructure, road vehicles|Agricultural water resources, activity unspecified or does not fit elsewhere in group|Afforestation |All forestry education/training activities|Aquaculture|All unspecified multisector aid activities"
8722612210022,-13.416667,33.4,2,930306,Chizinga Estate,1888,Central Region,19309,Kasungu,European Union (EU),Malawi,Income Generating Public Works,Ongoing,2005,2011,"144,673,173.52","28,261,951.27",Grant,Integrated Rural Development,Sustainable Economic Growth,,43010,Multisector aid,0,1,13040.01|15150.09|16020.05|21020.02|31140.01|31220.02|31281.01|31320.04|43010.01,"Unspecified STD and HIV/AIDS activities or does not fit elsewhere in group|Women's equality organisations and institutions|Employment support programs|Road infrastructure, road vehicles|Agricultural water resources, activity unspecified or does not fit elsewhere in group|Afforestation |All forestry education/training activities|Aquaculture|All unspecified multisector aid activities"
8722612210022,-13.083333,33.5,1,926405,Mlangali,1888,Central Region,19309,Kasungu,European Union (EU),Malawi,Income Generating Public Works,Ongoing,2005,2011,"144,673,173.52","28,261,951.27",Grant,Integrated Rural Development,Sustainable Economic Growth,,43010,Multisector aid,0,1,13040.01|15150.09|16020.05|21020.02|31140.01|31220.02|31281.01|31320.04|43010.01,"Unspecified STD and HIV/AIDS activities or does not fit elsewhere in group|Women's equality organisations and institutions|Employment support programs|Road infrastructure, road vehicles|Agricultural water resources, activity unspecified or does not fit elsewhere in group|Afforestation |All forestry education/training activities|Aquaculture|All unspecified multisector aid activities"
8722612210022,-12.583333,33.416667,1,926516,Mkanda,1888,Central Region,19309,Kasungu,European Union (EU),Malawi,Income Generating Public Works,Ongoing,2005,2011,"144,673,173.52","28,261,951.27",Grant,Integrated Rural Development,Sustainable Economic Growth,,43010,Multisector aid,0,1,13040.01|15150.09|16020.05|21020.02|31140.01|31220.02|31281.01|31320.04|43010.01,"Unspecified STD and HIV/AIDS activities or does not fit elsewhere in group|Women's equality organisations and institutions|Employment support programs|Road infrastructure, road vehicles|Agricultural water resources, activity unspecified or does not fit elsewhere in group|Afforestation |All forestry education/training activities|Aquaculture|All unspecified multisector aid activities"
8722612210022,-12.566667,33.516667,2,924746,Nkhamenya,1888,Central Region,19309,Kasungu,European Union (EU),Malawi,Income Generating Public Works,Ongoing,2005,2011,"144,673,173.52","28,261,951.27",Grant,Integrated Rural Development,Sustainable Economic Growth,,43010,Multisector aid,0,1,13040.01|15150.09|16020.05|21020.02|31140.01|31220.02|31281.01|31320.04|43010.01,"Unspecified STD and HIV/AIDS activities or does not fit elsewhere in group|Women's equality organisations and institutions|Employment support programs|Road infrastructure, road vehicles|Agricultural water resources, activity unspecified or does not fit elsewhere in group|Afforestation |All forestry education/training activities|Aquaculture|All unspecified multisector aid activities"
8722612210022,-13.016667,33.383333,1,928738,Kaphaizi,1888,Central Region,19309,Kasungu,European Union (EU),Malawi,Income Generating Public Works,Ongoing,2005,2011,"144,673,173.52","28,261,951.27",Grant,Integrated Rural Development,Sustainable Economic Growth,,43010,Multisector aid,0,1,13040.01|15150.09|16020.05|21020.02|31140.01|31220.02|31281.01|31320.04|43010.01,"Unspecified STD and HIV/AIDS activities or does not fit elsewhere in group|Women's equality organisations and institutions|Employment support programs|Road infrastructure, road vehicles|Agricultural water resources, activity unspecified or does not fit elsewhere in group|Afforestation |All forestry education/training activities|Aquaculture|All unspecified multisector aid activities"
8722612210022,-13.016667,33.383333,2,927233,Mangwazo,1888,Central Region,19309,Kasungu,European Union (EU),Malawi,Income Generating Public Works,Ongoing,2005,2011,"144,673,173.52","28,261,951.27",Grant,Integrated Rural Development,Sustainable Economic Growth,,43010,Multisector aid,0,1,13040.01|15150.09|16020.05|21020.02|31140.01|31220.02|31281.01|31320.04|43010.01,"Unspecified STD and HIV/AIDS activities or does not fit elsewhere in group|Women's equality organisations and institutions|Employment support programs|Road infrastructure, road vehicles|Agricultural water resources, activity unspecified or does not fit elsewhere in group|Afforestation |All forestry education/training activities|Aquaculture|All unspecified multisector aid activities"
8722612210022,-12.866667,33.433333,1,924281,Ofesi,1888,Central Region,19309,Kasungu,European Union (EU),Malawi,Income Generating Public Works,Ongoing,2005,2011,"144,673,173.52","28,261,951.27",Grant,Integrated Rural Development,Sustainable Economic Growth,,43010,Multisector aid,0,1,13040.01|15150.09|16020.05|21020.02|31140.01|31220.02|31281.01|31320.04|43010.01,"Unspecified STD and HIV/AIDS activities or does not fit elsewhere in group|Women's equality organisations and institutions|Employment support programs|Road infrastructure, road vehicles|Agricultural water resources, activity unspecified or does not fit elsewhere in group|Afforestation |All forestry education/training activities|Aquaculture|All unspecified multisector aid activities"
8722612210022,-11.733333,33.683333,5,927685,Luwelezi Stream,1889,Northern Region,19318,Mzimba,European Union (EU),Malawi,Income Generating Public Works,Ongoing,2005,2011,"144,673,173.52","28,261,951.27",Grant,Integrated Rural Development,Sustainable Economic Growth,,43010,Multisector aid,0,1,13040.01|15150.09|16020.05|21020.02|31140.01|31220.02|31281.01|31320.04|43010.01,"Unspecified STD and HIV/AIDS activities or does not fit elsewhere in group|Women's equality organisations and institutions|Employment support programs|Road infrastructure, road vehicles|Agricultural water resources, activity unspecified or does not fit elsewhere in group|Afforestation |All forestry education/training activities|Aquaculture|All unspecified multisector aid activities"
8722612210022,-11.35,33.483333,1,928774,Kapando School,1889,Northern Region,19318,Mzimba,European Union (EU),Malawi,Income Generating Public Works,Ongoing,2005,2011,"144,673,173.52","28,261,951.27",Grant,Integrated Rural Development,Sustainable Economic Growth,,43010,Multisector aid,0,1,13040.01|15150.09|16020.05|21020.02|31140.01|31220.02|31281.01|31320.04|43010.01,"Unspecified STD and HIV/AIDS activities or does not fit elsewhere in group|Women's equality organisations and institutions|Employment support programs|Road infrastructure, road vehicles|Agricultural water resources, activity unspecified or does not fit elsewhere in group|Afforestation |All forestry education/training activities|Aquaculture|All unspecified multisector aid activities"
8722612210022,-11.366667,33.433333,1,923395,Yakuwata School,1889,Northern Region,19318,Mzimba,European Union (EU),Malawi,Income Generating Public Works,Ongoing,2005,2011,"144,673,173.52","28,261,951.27",Grant,Integrated Rural Development,Sustainable Economic Growth,,43010,Multisector aid,0,1,13040.01|15150.09|16020.05|21020.02|31140.01|31220.02|31281.01|31320.04|43010.01,"Unspecified STD and HIV/AIDS activities or does not fit elsewhere in group|Women's equality organisations and institutions|Employment support programs|Road infrastructure, road vehicles|Agricultural water resources, activity unspecified or does not fit elsewhere in group|Afforestation |All forestry education/training activities|Aquaculture|All unspecified multisector aid activities"
8722612210022,-11.783333,33.35,1,929027,Kamteteka,1889,Northern Region,19318,Mzimba,European Union (EU),Malawi,Income Generating Public Works,Ongoing,2005,2011,"144,673,173.52","28,261,951.27",Grant,Integrated Rural Development,Sustainable Economic Growth,,43010,Multisector aid,0,1,13040.01|15150.09|16020.05|21020.02|31140.01|31220.02|31281.01|31320.04|43010.01,"Unspecified STD and HIV/AIDS activities or does not fit elsewhere in group|Women's equality organisations and institutions|Employment support programs|Road infrastructure, road vehicles|Agricultural water resources, activity unspecified or does not fit elsewhere in group|Afforestation |All forestry education/training activities|Aquaculture|All unspecified multisector aid activities"
8722612210022,-12.2,33.666667,1,923347,Zawa Gumbo,1889,Northern Region,19318,Mzimba,European Union (EU),Malawi,Income Generating Public Works,Ongoing,2005,2011,"144,673,173.52","28,261,951.27",Grant,Integrated Rural Development,Sustainable Economic Growth,,43010,Multisector aid,0,1,13040.01|15150.09|16020.05|21020.02|31140.01|31220.02|31281.01|31320.04|43010.01,"Unspecified STD and HIV/AIDS activities or does not fit elsewhere in group|Women's equality organisations and institutions|Employment support programs|Road infrastructure, road vehicles|Agricultural water resources, activity unspecified or does not fit elsewhere in group|Afforestation |All forestry education/training activities|Aquaculture|All unspecified multisector aid activities"
8722612210022,-11.066667,33.916667,1,931665,Bwengu,1889,Northern Region,19318,Mzimba,European Union (EU),Malawi,Income Generating Public Works,Ongoing,2005,2011,"144,673,173.52","28,261,951.27",Grant,Integrated Rural Development,Sustainable Economic Growth,,43010,Multisector aid,0,1,13040.01|15150.09|16020.05|21020.02|31140.01|31220.02|31281.01|31320.04|43010.01,"Unspecified STD and HIV/AIDS activities or does not fit elsewhere in group|Women's equality organisations and institutions|Employment support programs|Road infrastructure, road vehicles|Agricultural water resources, activity unspecified or does not fit elsewhere in group|Afforestation |All forestry education/training activities|Aquaculture|All unspecified multisector aid activities"
8722612210022,-11.1,33.883333,1,929490,Kachece,1889,Northern Region,19318,Mzimba,European Union (EU),Malawi,Income Generating Public Works,Ongoing,2005,2011,"144,673,173.52","28,261,951.27",Grant,Integrated Rural Development,Sustainable Economic Growth,,43010,Multisector aid,0,1,13040.01|15150.09|16020.05|21020.02|31140.01|31220.02|31281.01|31320.04|43010.01,"Unspecified STD and HIV/AIDS activities or does not fit elsewhere in group|Women's equality organisations and institutions|Employment support programs|Road infrastructure, road vehicles|Agricultural water resources, activity unspecified or does not fit elsewhere in group|Afforestation |All forestry education/training activities|Aquaculture|All unspecified multisector aid activities"
8722612210022,-12.266667,33.583333,1,931194,Chigude,1889,Northern Region,19318,Mzimba,European Union (EU),Malawi,Income Generating Public Works,Ongoing,2005,2011,"144,673,173.52","28,261,951.27",Grant,Integrated Rural Development,Sustainable Economic Growth,,43010,Multisector aid,0,1,13040.01|15150.09|16020.05|21020.02|31140.01|31220.02|31281.01|31320.04|43010.01,"Unspecified STD and HIV/AIDS activities or does not fit elsewhere in group|Women's equality organisations and institutions|Employment support programs|Road infrastructure, road vehicles|Agricultural water resources, activity unspecified or does not fit elsewhere in group|Afforestation |All forestry education/training activities|Aquaculture|All unspecified multisector aid activities"
